is_usable,primary_label,qc_file,relevance,specificity,coherence,completeness,rand_id_in_org
True,acceptable,interim/qc/1204_q31.json,4,4,3,4,99874
True,acceptable,interim/qc/1204_q35.json,4,3,4,4,99874
False,unusable,interim/qc/1205_q31.json,1,1,1,1,76033
False,unusable,interim/qc/1205_q35.json,1,1,1,1,76033
False,unusable,interim/qc/1206_q31.json,1,1,1,1,46912
False,unusable,interim/qc/1206_q35.json,1,1,1,1,46912
False,unusable,interim/qc/1207_q31.json,1,1,1,1,67435
False,unusable,interim/qc/1207_q35.json,1,1,4,1,67435
True,acceptable,interim/qc/1208_q31.json,4,3,3,3,49080
True,acceptable,interim/qc/1208_q35.json,4,3,4,2,49080
True,acceptable,interim/qc/1209_q31.json,4,3,4,3,56050
False,unusable,interim/qc/1209_q35.json,1,1,1,1,56050
False,unusable,interim/qc/120_q31.json,1,1,1,1,67099
True,acceptable,interim/qc/120_q35.json,4,3,4,3,67099
False,unusable,interim/qc/1210_q31.json,1,1,1,1,11340
False,unusable,interim/qc/1210_q35.json,1,1,4,1,11340
True,acceptable,interim/qc/1211_q31.json,3,1,4,2,23749
True,acceptable,interim/qc/1211_q35.json,3,2,4,2,23749
False,unusable,interim/qc/1212_q31.json,1,1,4,1,55171
False,unusable,interim/qc/1212_q35.json,1,1,4,1,55171
False,unusable,interim/qc/1213_q31.json,1,1,1,1,27541
False,unusable,interim/qc/1213_q35.json,1,1,1,1,27541
False,unusable,interim/qc/1214_q31.json,1,1,3,1,54447
True,needs_review,interim/qc/1214_q35.json,3,1,3,2,54447
False,unusable,interim/qc/1215_q31.json,1,1,1,1,35607
False,unusable,interim/qc/1215_q35.json,1,1,1,1,35607
False,unusable,interim/qc/1216_q31.json,1,1,1,1,59682
False,unusable,interim/qc/1216_q35.json,1,1,1,1,59682
False,unusable,interim/qc/1217_q31.json,1,1,1,1,18708
False,unusable,interim/qc/1217_q35.json,1,1,1,1,18708
False,unusable,interim/qc/1218_q31.json,1,1,1,1,59824
False,unusable,interim/qc/1218_q35.json,1,1,1,1,59824
False,unusable,interim/qc/1219_q31.json,1,1,1,1,47293
False,unusable,interim/qc/1219_q35.json,1,1,1,1,47293
False,unusable,interim/qc/121_q31.json,1,1,1,1,85520
False,unusable,interim/qc/121_q35.json,1,1,1,1,85520
False,unusable,interim/qc/1220_q31.json,1,1,1,1,91090
False,unusable,interim/qc/1220_q35.json,1,1,1,1,91090
False,unusable,interim/qc/1221_q31.json,1,1,1,1,95583
False,unusable,interim/qc/1221_q35.json,1,1,1,1,95583
False,unusable,interim/qc/1222_q31.json,1,1,4,1,21213
False,unusable,interim/qc/1222_q35.json,1,1,4,1,21213
False,unusable,interim/qc/1223_q31.json,1,1,1,1,65495
False,unusable,interim/qc/1223_q35.json,1,1,1,1,65495
False,unusable,interim/qc/1224_q31.json,1,1,1,1,92062
False,unusable,interim/qc/1224_q35.json,1,1,1,1,92062
True,acceptable,interim/qc/1225_q31.json,4,4,4,3,64815
False,unusable,interim/qc/1225_q35.json,1,1,1,1,64815
False,unusable,interim/qc/1226_q31.json,1,1,1,1,25918
False,unusable,interim/qc/1226_q35.json,1,1,1,1,25918
False,unusable,interim/qc/1227_q31.json,1,1,1,1,21171
True,acceptable,interim/qc/1228_q31.json,4,3,4,3,36919
True,acceptable,interim/qc/1228_q35.json,4,3,4,3,36919
True,acceptable,interim/qc/1229_q31.json,4,2,4,2,31742
True,acceptable,interim/qc/1229_q35.json,4,2,4,3,31742
True,acceptable,interim/qc/122_q31.json,3,2,3,2,52260
False,unusable,interim/qc/122_q35.json,1,1,1,1,52260
False,unusable,interim/qc/1230_q31.json,1,1,1,1,85336
False,unusable,interim/qc/1230_q35.json,1,1,1,1,85336
False,unusable,interim/qc/1231_q31.json,1,1,4,1,25698
False,unusable,interim/qc/1231_q35.json,1,1,1,1,25698
True,acceptable,interim/qc/1232_q31.json,4,3,4,3,93841
True,acceptable,interim/qc/1232_q35.json,3,2,3,2,93841
True,acceptable,interim/qc/1233_q31.json,4,3,4,3,83167
False,unusable,interim/qc/1233_q35.json,1,1,4,1,83167
False,unusable,interim/qc/1234_q31.json,1,1,1,1,72643
False,unusable,interim/qc/1234_q35.json,1,1,1,1,72643
True,acceptable,interim/qc/1235_q31.json,4,3,3,3,97281
True,acceptable,interim/qc/1235_q35.json,4,4,4,4,97281
True,acceptable,interim/qc/1236_q31.json,4,3,4,3,21885
True,acceptable,interim/qc/1236_q35.json,4,2,4,3,21885
False,unusable,interim/qc/1237_q31.json,1,1,4,1,24190
False,unusable,interim/qc/1237_q35.json,1,1,1,1,24190
False,unusable,interim/qc/1238_q31.json,1,1,4,1,67213
False,unusable,interim/qc/1238_q35.json,1,1,1,1,67213
False,unusable,interim/qc/1239_q31.json,1,1,1,1,63229
False,unusable,interim/qc/1239_q35.json,1,1,1,1,63229
False,unusable,interim/qc/123_q31.json,1,1,1,1,68120
False,unusable,interim/qc/123_q35.json,1,1,1,1,68120
False,unusable,interim/qc/1240_q31.json,1,1,4,1,26139
False,unusable,interim/qc/1240_q35.json,1,1,1,1,26139
True,acceptable,interim/qc/1241_q31.json,4,2,4,2,52165
True,acceptable,interim/qc/1241_q35.json,4,3,4,3,52165
False,unusable,interim/qc/1242_q31.json,1,1,1,1,29682
False,unusable,interim/qc/1242_q35.json,1,1,4,1,29682
False,unusable,interim/qc/1243_q31.json,1,1,1,1,34698
False,unusable,interim/qc/1243_q35.json,1,1,1,1,34698
False,unusable,interim/qc/1244_q31.json,1,1,1,1,28476
False,unusable,interim/qc/1244_q35.json,1,1,4,1,28476
True,acceptable,interim/qc/1245_q31.json,4,4,4,4,19206
True,acceptable,interim/qc/1245_q35.json,4,3,3,3,19206
False,unusable,interim/qc/1246_q35.json,1,1,1,1,75544
True,acceptable,interim/qc/1247_q31.json,4,4,4,4,89822
True,acceptable,interim/qc/1247_q35.json,4,3,4,3,89822
True,acceptable,interim/qc/1248_q31.json,4,3,4,3,81946
True,acceptable,interim/qc/1248_q35.json,4,3,4,3,81946
True,acceptable,interim/qc/1249_q31.json,4,3,4,3,26645
True,acceptable,interim/qc/1249_q35.json,4,3,4,3,26645
False,unusable,interim/qc/124_q31.json,1,1,1,1,62112
False,unusable,interim/qc/124_q35.json,1,1,1,1,62112
False,unusable,interim/qc/1250_q31.json,1,1,1,1,73119
False,unusable,interim/qc/1250_q35.json,1,1,1,1,73119
True,acceptable,interim/qc/1251_q31.json,4,2,4,3,56540
True,acceptable,interim/qc/1251_q35.json,4,2,4,2,56540
False,unusable,interim/qc/1252_q35.json,1,1,4,1,51275
False,unusable,interim/qc/1253_q31.json,1,1,4,1,53372
False,unusable,interim/qc/1253_q35.json,1,1,4,1,53372
False,unusable,interim/qc/1254_q35.json,1,1,1,1,79508
True,acceptable,interim/qc/1255_q31.json,4,3,4,3,44318
True,acceptable,interim/qc/1255_q35.json,4,2,4,2,44318
True,acceptable,interim/qc/1256_q31.json,4,3,4,3,42031
True,acceptable,interim/qc/1256_q35.json,4,2,4,2,42031
False,unusable,interim/qc/1257_q31.json,1,1,1,1,81584
False,unusable,interim/qc/1257_q35.json,1,1,1,1,81584
True,acceptable,interim/qc/1258_q31.json,4,3,4,3,56894
True,acceptable,interim/qc/1258_q35.json,4,4,4,4,56894
False,unusable,interim/qc/1259_q31.json,1,1,1,1,65005
False,unusable,interim/qc/1259_q35.json,1,1,1,1,65005
False,unusable,interim/qc/125_q31.json,1,1,4,1,49997
False,unusable,interim/qc/125_q35.json,1,1,1,1,49997
True,acceptable,interim/qc/1260_q31.json,3,2,3,2,61872
False,unusable,interim/qc/1260_q35.json,2,1,1,1,61872
False,unusable,interim/qc/1261_q31.json,1,1,1,1,24056
False,unusable,interim/qc/1261_q35.json,1,1,1,1,24056
False,unusable,interim/qc/1262_q31.json,1,1,4,1,58259
False,unusable,interim/qc/1262_q35.json,1,1,1,1,58259
True,acceptable,interim/qc/1263_q31.json,4,3,4,3,99027
True,acceptable,interim/qc/1263_q35.json,4,4,4,4,99027
True,acceptable,interim/qc/1264_q31.json,4,3,4,3,74513
False,unusable,interim/qc/1264_q35.json,1,1,4,1,74513
True,acceptable,interim/qc/1265_q31.json,4,3,4,3,56436
True,acceptable,interim/qc/1265_q35.json,4,3,4,3,56436
False,unusable,interim/qc/1266_q31.json,1,1,4,1,75682
False,unusable,interim/qc/1266_q35.json,1,1,4,1,75682
True,acceptable,interim/qc/1267_q31.json,3,2,4,2,53939
True,acceptable,interim/qc/1267_q35.json,4,3,3,3,53939
False,unusable,interim/qc/1268_q31.json,1,1,4,1,42422
False,unusable,interim/qc/1268_q35.json,1,1,1,1,42422
True,acceptable,interim/qc/1269_q31.json,4,4,4,4,49548
True,acceptable,interim/qc/1269_q35.json,4,3,4,3,49548
True,acceptable,interim/qc/126_q31.json,4,2,4,3,31272
True,acceptable,interim/qc/126_q35.json,4,2,4,2,31272
False,unusable,interim/qc/1270_q31.json,1,1,1,1,24748
False,unusable,interim/qc/1270_q35.json,1,1,4,1,24748
True,acceptable,interim/qc/1271_q31.json,4,3,4,3,55878
True,acceptable,interim/qc/1271_q35.json,4,4,4,4,55878
False,unusable,interim/qc/1272_q31.json,2,1,4,1,12036
False,unusable,interim/qc/1272_q35.json,2,1,4,1,12036
True,acceptable,interim/qc/1273_q31.json,4,3,4,3,27017
True,acceptable,interim/qc/1273_q35.json,4,3,4,3,27017
True,acceptable,interim/qc/1274_q31.json,4,3,4,3,27230
True,needs_review,interim/qc/1274_q35.json,4,2,4,3,27230
False,unusable,interim/qc/1275_q31.json,1,1,1,1,62679
False,unusable,interim/qc/1275_q35.json,1,1,1,1,62679
False,unusable,interim/qc/1276_q31.json,1,1,4,1,59677
True,acceptable,interim/qc/1276_q35.json,4,2,3,2,59677
False,unusable,interim/qc/1277_q31.json,1,1,1,1,17880
False,unusable,interim/qc/1277_q35.json,1,1,1,1,17880
False,unusable,interim/qc/1278_q31.json,1,1,1,1,81347
False,unusable,interim/qc/1278_q35.json,1,1,1,1,81347
False,unusable,interim/qc/1279_q31.json,1,1,1,1,62282
False,unusable,interim/qc/1279_q35.json,1,1,1,1,62282
False,unusable,interim/qc/127_q31.json,1,1,1,1,53274
False,unusable,interim/qc/127_q35.json,1,1,1,1,53274
True,acceptable,interim/qc/1280_q31.json,4,4,4,4,16823
True,acceptable,interim/qc/1280_q35.json,4,3,4,3,16823
False,unusable,interim/qc/1281_q35.json,1,1,4,1,13396
True,acceptable,interim/qc/1282_q31.json,4,3,4,3,84993
True,acceptable,interim/qc/1282_q35.json,4,2,4,2,84993
True,acceptable,interim/qc/1283_q31.json,4,3,4,3,43594
True,acceptable,interim/qc/1283_q35.json,4,3,4,3,43594
False,unusable,interim/qc/1284_q31.json,1,1,1,1,88733
False,unusable,interim/qc/1284_q35.json,1,1,1,1,88733
False,unusable,interim/qc/1285_q35.json,1,1,1,1,27073
True,acceptable,interim/qc/1286_q31.json,4,3,4,3,41758
False,unusable,interim/qc/1286_q35.json,1,1,1,1,41758
False,unusable,interim/qc/1287_q31.json,1,1,4,1,74896
True,acceptable,interim/qc/1287_q35.json,4,3,4,3,74896
False,unusable,interim/qc/1288_q31.json,1,1,1,1,92682
True,acceptable,interim/qc/1288_q35.json,3,1,4,2,92682
False,unusable,interim/qc/1289_q31.json,1,1,1,1,62796
False,unusable,interim/qc/1289_q35.json,1,1,4,1,62796
True,acceptable,interim/qc/128_q31.json,4,3,4,3,61643
True,acceptable,interim/qc/128_q35.json,4,3,4,3,61643
True,acceptable,interim/qc/1290_q31.json,3,2,3,2,75211
False,unusable,interim/qc/1290_q35.json,1,1,4,1,75211
False,unusable,interim/qc/1291_q31.json,1,1,1,1,53655
False,unusable,interim/qc/1291_q35.json,1,1,1,1,53655
True,acceptable,interim/qc/1292_q31.json,4,3,3,3,56698
True,acceptable,interim/qc/1292_q35.json,4,3,4,3,56698
True,acceptable,interim/qc/1293_q31.json,3,2,4,2,38146
True,acceptable,interim/qc/1293_q35.json,4,2,4,3,38146
False,unusable,interim/qc/1294_q31.json,1,1,1,1,18805
False,unusable,interim/qc/1294_q35.json,1,1,1,1,18805
True,acceptable,interim/qc/1295_q31.json,4,3,4,3,48036
True,acceptable,interim/qc/1295_q35.json,4,4,4,3,48036
True,acceptable,interim/qc/1296_q31.json,4,2,3,2,52427
False,unusable,interim/qc/1296_q35.json,1,1,1,1,52427
True,acceptable,interim/qc/1297_q31.json,4,2,3,2,20535
False,unusable,interim/qc/1297_q35.json,1,1,4,1,20535
False,unusable,interim/qc/1298_q31.json,1,1,1,1,98793
False,unusable,interim/qc/1298_q35.json,1,1,1,1,98793
True,acceptable,interim/qc/1299_q31.json,4,4,4,4,69605
True,acceptable,interim/qc/1299_q35.json,4,3,4,3,69605
False,unusable,interim/qc/129_q31.json,1,1,1,1,44420
False,unusable,interim/qc/129_q35.json,1,1,4,1,44420
True,acceptable,interim/qc/12_q31.json,4,4,4,4,37323
True,acceptable,interim/qc/12_q35.json,4,3,4,3,37323
True,acceptable,interim/qc/1300_q31.json,3,2,3,2,55634
True,acceptable,interim/qc/1300_q35.json,4,2,3,2,55634
True,acceptable,interim/qc/1301_q31.json,4,4,4,4,84119
True,acceptable,interim/qc/1301_q35.json,4,4,4,3,84119
False,unusable,interim/qc/1302_q31.json,1,1,1,1,35807
False,unusable,interim/qc/1302_q35.json,1,1,1,1,35807
False,unusable,interim/qc/1303_q31.json,1,1,1,1,97044
True,acceptable,interim/qc/1303_q35.json,4,2,4,3,97044
True,acceptable,interim/qc/1304_q31.json,4,4,4,4,76265
True,acceptable,interim/qc/1304_q35.json,4,3,4,3,76265
False,unusable,interim/qc/1305_q31.json,1,1,4,1,73653
True,acceptable,interim/qc/1306_q31.json,4,3,3,3,11699
,acceptable,interim/qc/1306_q35.json,4,2,3,3,11699
True,acceptable,interim/qc/1307_q31.json,4,3,4,3,34989
True,acceptable,interim/qc/1307_q35.json,4,2,4,2,34989
True,acceptable,interim/qc/1308_q31.json,4,4,4,4,49146
True,acceptable,interim/qc/1308_q35.json,3,2,4,2,49146
True,acceptable,interim/qc/1309_q31.json,4,3,4,3,13513
True,acceptable,interim/qc/1309_q35.json,4,3,4,3,13513
True,acceptable,interim/qc/130_q31.json,4,4,4,4,40132
False,unusable,interim/qc/130_q35.json,1,1,4,1,40132
True,acceptable,interim/qc/1310_q31.json,3,1,4,2,10406
True,acceptable,interim/qc/1310_q35.json,4,2,4,2,10406
False,unusable,interim/qc/1311_q31.json,1,1,1,1,29757
False,unusable,interim/qc/1311_q35.json,1,1,1,1,29757
True,acceptable,interim/qc/1312_q31.json,4,3,4,3,47833
True,acceptable,interim/qc/1312_q35.json,4,4,4,3,47833
True,acceptable,interim/qc/1313_q31.json,4,4,4,4,67449
True,acceptable,interim/qc/1313_q35.json,4,3,4,3,67449
True,acceptable,interim/qc/1314_q31.json,4,2,4,3,40041
True,acceptable,interim/qc/1314_q35.json,4,2,4,3,40041
True,acceptable,interim/qc/1315_q31.json,4,4,4,4,34342
True,acceptable,interim/qc/1315_q35.json,4,3,4,3,34342
False,unusable,interim/qc/1316_q31.json,1,1,1,1,64136
False,unusable,interim/qc/1316_q35.json,1,1,1,1,64136
True,acceptable,interim/qc/1317_q31.json,4,3,4,3,79535
True,acceptable,interim/qc/1317_q35.json,4,3,4,3,79535
True,acceptable,interim/qc/1318_q31.json,4,3,4,3,15168
True,acceptable,interim/qc/1318_q35.json,3,2,4,2,15168
False,unusable,interim/qc/1319_q31.json,1,1,1,1,50493
False,unusable,interim/qc/1319_q35.json,1,1,1,1,50493
True,acceptable,interim/qc/131_q31.json,4,3,4,3,56238
False,unusable,interim/qc/131_q35.json,1,1,1,1,56238
False,unusable,interim/qc/1320_q31.json,1,1,1,1,72978
False,unusable,interim/qc/1320_q35.json,1,1,1,1,72978
True,acceptable,interim/qc/1321_q31.json,4,4,4,4,48816
True,acceptable,interim/qc/1321_q35.json,4,3,4,3,48816
True,acceptable,interim/qc/1322_q31.json,4,4,4,4,42293
True,acceptable,interim/qc/1322_q35.json,4,3,4,3,42293
False,unusable,interim/qc/1323_q31.json,1,1,1,1,50524
False,unusable,interim/qc/1323_q35.json,1,1,1,1,50524
False,unusable,interim/qc/1324_q31.json,1,1,1,1,77284
False,unusable,interim/qc/1324_q35.json,1,1,4,1,77284
True,acceptable,interim/qc/1325_q31.json,4,3,4,2,85902
False,unusable,interim/qc/1325_q35.json,1,1,4,1,85902
True,acceptable,interim/qc/1326_q31.json,4,4,4,4,98825
True,acceptable,interim/qc/1326_q35.json,3,2,4,2,98825
True,acceptable,interim/qc/1327_q31.json,4,4,4,3,37881
True,acceptable,interim/qc/1327_q35.json,4,3,4,3,37881
False,unusable,interim/qc/1328_q31.json,1,1,1,1,66680
False,unusable,interim/qc/1328_q35.json,1,1,1,1,66680
True,acceptable,interim/qc/1329_q31.json,4,3,3,3,82715
True,acceptable,interim/qc/1329_q35.json,4,4,4,3,82715
True,acceptable,interim/qc/132_q31.json,4,3,4,3,38230
True,acceptable,interim/qc/132_q35.json,4,4,4,4,38230
True,acceptable,interim/qc/1330_q31.json,3,2,4,2,84626
True,acceptable,interim/qc/1330_q35.json,4,3,4,3,84626
False,unusable,interim/qc/1331_q31.json,1,1,1,1,80665
False,unusable,interim/qc/1331_q35.json,1,1,4,1,80665
True,acceptable,interim/qc/1332_q31.json,4,3,4,3,69856
False,unusable,interim/qc/1332_q35.json,1,1,4,1,69856
True,acceptable,interim/qc/1333_q31.json,4,3,4,3,19622
True,acceptable,interim/qc/1333_q35.json,4,4,3,3,19622
True,acceptable,interim/qc/1334_q31.json,4,3,3,3,23374
True,acceptable,interim/qc/1334_q35.json,4,2,3,3,23374
False,unusable,interim/qc/1335_q31.json,1,1,4,1,29224
False,unusable,interim/qc/1335_q35.json,1,1,1,1,29224
True,acceptable,interim/qc/1336_q31.json,4,4,4,3,39888
True,acceptable,interim/qc/1336_q35.json,4,3,4,3,39888
True,acceptable,interim/qc/1337_q31.json,4,4,4,4,31391
True,acceptable,interim/qc/1337_q35.json,4,2,4,2,31391
True,acceptable,interim/qc/1338_q31.json,4,2,4,3,79381
True,acceptable,interim/qc/1338_q35.json,4,3,4,3,79381
True,acceptable,interim/qc/1339_q31.json,3,3,3,3,67979
True,acceptable,interim/qc/1339_q35.json,4,3,3,3,67979
False,unusable,interim/qc/133_q31.json,1,1,1,1,21358
False,unusable,interim/qc/133_q35.json,1,1,1,1,21358
True,acceptable,interim/qc/1340_q31.json,4,2,4,2,24383
True,acceptable,interim/qc/1340_q35.json,4,3,4,3,24383
False,unusable,interim/qc/1341_q31.json,1,1,1,1,37911
False,unusable,interim/qc/1341_q35.json,1,1,4,1,37911
False,unusable,interim/qc/1342_q31.json,1,1,1,1,33829
False,unusable,interim/qc/1342_q35.json,1,1,1,1,33829
True,acceptable,interim/qc/1343_q31.json,4,2,4,2,94976
False,unusable,interim/qc/1343_q35.json,1,1,4,1,94976
False,unusable,interim/qc/1344_q31.json,1,1,4,1,10816
False,unusable,interim/qc/1344_q35.json,1,1,4,1,10816
False,unusable,interim/qc/1345_q31.json,1,1,2,1,78555
True,acceptable,interim/qc/1345_q35.json,3,2,4,2,78555
True,acceptable,interim/qc/1346_q31.json,4,4,4,4,18385
True,acceptable,interim/qc/1346_q35.json,4,3,4,3,18385
True,acceptable,interim/qc/1347_q31.json,4,3,4,3,59279
False,unusable,interim/qc/1347_q35.json,1,1,4,1,59279
False,unusable,interim/qc/1348_q31.json,1,1,1,1,20450
False,unusable,interim/qc/1348_q35.json,1,1,1,1,20450
False,unusable,interim/qc/1349_q31.json,1,1,1,1,92339
False,unusable,interim/qc/1349_q35.json,1,1,4,1,92339
False,unusable,interim/qc/134_q31.json,1,1,1,1,27105
False,unusable,interim/qc/134_q35.json,1,1,1,1,27105
True,acceptable,interim/qc/1350_q31.json,4,3,4,3,20704
False,unusable,interim/qc/1350_q35.json,1,1,1,1,20704
True,acceptable,interim/qc/1351_q31.json,4,2,3,2,46521
True,acceptable,interim/qc/1352_q31.json,4,3,4,3,92127
True,acceptable,interim/qc/1352_q35.json,4,4,4,4,92127
True,acceptable,interim/qc/1353_q31.json,4,3,3,3,60063
True,acceptable,interim/qc/1353_q35.json,4,2,4,3,60063
True,acceptable,interim/qc/1354_q31.json,4,3,4,3,10438
True,acceptable,interim/qc/1354_q35.json,4,2,3,2,10438
False,unusable,interim/qc/1355_q31.json,1,1,1,1,99296
True,acceptable,interim/qc/1356_q31.json,4,3,3,2,17405
True,acceptable,interim/qc/1356_q35.json,4,2,3,2,17405
False,unusable,interim/qc/1357_q31.json,1,1,1,1,51781
False,unusable,interim/qc/1357_q35.json,1,1,1,1,51781
True,acceptable,interim/qc/1358_q31.json,4,3,4,3,74772
True,acceptable,interim/qc/1358_q35.json,3,2,3,2,74772
True,acceptable,interim/qc/1359_q31.json,4,3,4,3,17220
True,acceptable,interim/qc/1359_q35.json,4,3,4,3,17220
False,unusable,interim/qc/135_q31.json,1,1,3,1,10177
True,acceptable,interim/qc/135_q35.json,4,4,4,4,10177
False,unusable,interim/qc/1360_q31.json,1,1,1,1,64513
False,unusable,interim/qc/1360_q35.json,1,1,1,1,64513
True,acceptable,interim/qc/1361_q31.json,4,3,4,3,98738
False,unusable,interim/qc/1361_q35.json,1,1,1,1,98738
True,acceptable,interim/qc/1362_q31.json,4,3,4,3,49092
True,acceptable,interim/qc/1362_q35.json,4,2,4,2,49092
True,acceptable,interim/qc/1363_q31.json,4,4,4,4,94709
True,acceptable,interim/qc/1363_q35.json,4,2,4,2,94709
False,unusable,interim/qc/1364_q35.json,1,1,1,1,81702
False,unusable,interim/qc/1365_q31.json,1,1,1,1,43270
False,unusable,interim/qc/1365_q35.json,1,1,4,1,43270
False,unusable,interim/qc/1366_q31.json,1,1,1,1,64140
False,unusable,interim/qc/1366_q35.json,1,1,4,1,64140
True,acceptable,interim/qc/1367_q31.json,4,4,4,4,75512
True,acceptable,interim/qc/1367_q35.json,4,3,4,3,75512
True,acceptable,interim/qc/1368_q31.json,4,2,4,3,70771
True,acceptable,interim/qc/1368_q35.json,4,3,4,3,70771
True,acceptable,interim/qc/1369_q31.json,4,4,4,4,84149
True,acceptable,interim/qc/1369_q35.json,4,4,4,4,84149
True,acceptable,interim/qc/136_q31.json,4,3,4,4,22497
,acceptable,interim/qc/136_q35.json,4,4,4,4,22497
False,unusable,interim/qc/1370_q31.json,1,1,1,1,97775
False,unusable,interim/qc/1370_q35.json,1,1,1,1,97775
True,acceptable,interim/qc/1371_q31.json,4,3,4,3,76401
True,acceptable,interim/qc/1371_q35.json,4,2,4,2,76401
True,acceptable,interim/qc/1372_q31.json,4,3,4,3,16166
True,acceptable,interim/qc/1372_q35.json,4,2,4,3,16166
False,unusable,interim/qc/1373_q31.json,1,1,1,1,69439
False,unusable,interim/qc/1373_q35.json,1,1,1,1,69439
True,acceptable,interim/qc/1374_q31.json,4,2,4,3,80356
False,unusable,interim/qc/1374_q35.json,1,1,1,1,80356
True,acceptable,interim/qc/1375_q31.json,4,4,4,3,40047
True,acceptable,interim/qc/1375_q35.json,4,3,4,3,40047
False,unusable,interim/qc/1376_q31.json,1,1,1,1,54365
,acceptable,interim/qc/1376_q35.json,4,3,4,3,54365
True,acceptable,interim/qc/1377_q31.json,4,4,4,3,66133
True,acceptable,interim/qc/1377_q35.json,4,3,3,3,66133
False,unusable,interim/qc/1378_q31.json,1,1,4,1,27662
False,unusable,interim/qc/1378_q35.json,1,1,1,1,27662
True,acceptable,interim/qc/1379_q31.json,4,3,4,3,39481
False,unusable,interim/qc/1379_q35.json,1,1,1,1,39481
False,unusable,interim/qc/137_q31.json,1,1,1,1,28284
False,unusable,interim/qc/137_q35.json,1,1,1,1,28284
False,unusable,interim/qc/1380_q31.json,1,1,1,1,65102
False,unusable,interim/qc/1380_q35.json,1,1,1,1,65102
True,acceptable,interim/qc/1381_q31.json,4,3,4,3,40622
True,acceptable,interim/qc/1381_q35.json,4,3,4,3,40622
